peakset,file,m/z,rt,intensity
11422,2,224.141116061,338.657989502,176268.5625
11423,2,197.915496873,1349.04003906,176067.671875
11424,2,360.157296685,229.643005371,175779.375
11425,2,162.072143548,554.508972168,175605.59375
11426,2,277.161954297,853.314025879,175125.015625
11427,2,184.121238132,412.239013672,175085.4375
11428,2,447.262064805,211.60899353,174930.609375
11429,2,254.057456183,392.744995117,174814.734375
11430,2,306.163746325,772.885986328,174608.59375
11431,2,170.130655788,362.489990234,174523.78125
11432,2,116.066666682,678.146972656,174492.984375
11433,2,220.146405746,245.585998535,174417.671875
11434,2,192.042274952,358.442993164,174417.453125
11435,2,164.083703462,325.997009277,174036.921875
11436,2,298.168118945,453.561004639,174024.625
11437,2,306.652785644,860.945007324,173482.453125
11438,2,306.652693181,860.945007324,173482.453125
11439,2,371.142949361,342.697998047,173207.0
11440,2,236.141136288,322.270996094,173119.484375
11441,2,434.170481372,211.60899353,173086.6875
11442,2,473.249064598,292.20300293,173049.890625
11443,2,327.191534057,212.845001221,172783.15625
11444,2,279.118535315,210.37399292,172748.984375
11445,2,166.099409588,378.187011719,172641.96875
11446,2,287.217552231,71.9564971924,172095.671875
11447,2,303.143145163,552.026000977,171433.375
11448,2,313.15868217,679.388977051,170193.734375
11449,2,126.115719514,704.094970703,169776.84375
11450,2,180.134268775,1120.89001465,169763.078125
11451,2,315.778245351,78.3830032349,169413.265625
11452,2,118.041804512,261.567993164,169306.09375
11453,2,104.103081828,1056.06994629,169289.609375
11454,2,302.156470048,905.007019043,168947.03125
11455,2,326.18599661,243.10899353,168909.46875
11456,2,544.249605932,626.781005859,168394.5625
11457,2,422.266894548,257.647003174,168143.703125
11458,2,428.23290351,1406.60998535,168120.53125
11459,2,131.105804906,444.856994629,167687.625
11460,2,147.068410054,339.898010254,167587.890625
11461,2,364.165204278,253.552001953,167521.609375
11462,2,584.275217637,211.60899353,167480.40625
11463,2,400.156963158,825.710998535,167277.078125
11464,2,163.066627493,327.308013916,167267.859375
11465,2,517.206025308,417.183013916,167257.09375
11466,2,218.126585328,980.185974121,166967.6875
11467,2,258.157669276,249.641998291,166815.375
11468,2,194.608120659,783.198974609,166748.3125
11469,2,185.051089131,412.239013672,166485.515625
11470,2,315.778257752,12.257900238,166463.6875
11471,2,136.019432145,438.544006348,166099.6875
11472,2,281.832171559,172.022003174,165984.796875
11473,2,140.120081221,362.489990234,165965.234375
11474,2,172.050166349,343.938995361,165956.484375
11475,2,382.217399975,215.320007324,165841.484375
11476,2,131.118869266,1098.40002441,165542.546875
11477,2,156.003619957,645.484008789,165422.0
11478,2,296.162497627,256.039001465,165382.6875
11479,2,112.052399142,311.963012695,164713.953125
11480,2,281.83213771,68.1523971558,164622.046875
11481,2,281.832174338,68.1523971558,164622.046875
11482,2,196.12126604,444.856994629,164175.640625
11483,2,147.068378015,396.588012695,164013.375
11484,2,404.19103385,295.936004639,163820.546875
11485,2,164.095016205,393.984008789,163805.375
11486,2,382.158636271,505.656005859,163462.140625
11487,2,593.217024775,647.997009277,163134.375
11488,2,336.143137575,423.552001953,163033.3125
11489,2,468.286422073,262.993988037,162977.796875
11490,2,97.9768882186,424.789001465,162975.046875
11491,2,199.165249217,4.27541017532,162817.34375
11492,2,131.118866797,1135.47998047,162328.328125
11493,2,138.042913075,827.164001465,162303.140625
11494,2,387.678835248,824.440979004,162233.109375
11495,2,245.162462623,288.101989746,162147.59375
11496,2,533.737281844,774.148986816,162037.765625
11497,2,139.005813585,1242.58996582,161901.15625
11498,2,341.108870531,475.279998779,161830.390625
11499,2,650.217024695,678.146972656,161648.28125
11500,2,272.115821118,362.489990234,161528.703125
11501,2,180.083769614,442.377990723,161438.84375
11502,2,313.152177658,399.069000244,161339.078125
11503,2,157.08510695,1002.5,161027.9375
11504,2,238.120435674,254.794998169,160756.53125
11505,2,443.238188618,293.446990967,160711.03125
11506,2,118.041818265,274.937011719,160628.4375
11507,2,500.296651879,207.904006958,160606.5
11508,2,94.0418543047,333.691009521,160521.0625
11509,2,172.050161189,332.45098877,160492.515625
11510,2,170.094184599,359.683990479,160402.921875
11511,2,357.116937126,444.856994629,160337.953125
11512,2,217.858653012,168.179000854,160259.5625
11513,2,180.053497195,413.476013184,159701.0
11514,2,390.175089362,554.508972168,159523.109375
11515,2,400.156981691,867.49597168,159431.5625
11516,2,218.167094675,250.886001587,159354.0625
11517,2,156.042293621,343.938995361,159029.125
11518,2,416.263392527,269.589996338,158794.953125
11519,2,850.876766057,239.052001953,158704.5625
11520,2,281.832161496,144.718994141,158668.125
11521,2,378.241115826,256.039001465,158505.109375
11522,2,132.078636444,916.674987793,158395.359375
11523,2,225.172777255,290.589996338,158361.078125
11524,2,131.118862163,1112.98999023,158099.09375
11525,2,263.055722267,277.608001709,157816.9375
11526,2,132.06146647,372.859008789,157468.515625
11527,2,207.110638657,919.20300293,157420.53125
11528,2,360.142366484,295.936004639,157314.234375
11529,2,577.311348986,282.765014648,157294.0625
11530,2,131.118857756,1130.10998535,156942.65625
11531,2,127.07453566,766.489013672,156793.390625
11532,2,163.014852707,509.638000488,156628.671875
11533,2,305.111143434,550.732971191,156053.109375
11534,2,331.154986203,1373.08996582,155987.21875
11535,2,317.199110684,216.557006836,155947.140625
11536,2,91.0633190934,901.012023926,155574.234375
11537,2,177.098246594,20.2299995422,155540.25
11538,2,260.115847492,295.936004639,155401.234375
11539,2,202.08415813,331.029998779,155180.96875
11540,2,131.118858302,1171.23999023,155169.96875
11541,2,131.118866934,1171.23999023,155169.96875
11542,2,110.059233588,367.574005127,155065.375
11543,2,307.210667737,746.958007812,154617.21875
11544,2,127.07453987,776.853027344,154475.53125
11545,2,145.157899296,824.440979004,154426.484375
11546,2,176.116017939,628.026000977,154168.0625
11547,2,387.6789041,740.42199707,154034.390625
11548,2,313.102124322,665.705993652,154032.71875
11549,2,173.010323647,496.915008545,153644.59375
11550,2,102.013939275,327.308013916,153593.640625
11551,2,181.019695353,314.45098877,153275.546875
11552,2,198.125613056,257.647003174,153093.21875
11553,2,308.029883869,309.475006104,152918.875
11554,2,180.134267968,1131.57995605,152605.15625
11555,2,187.063162776,362.489990234,152267.84375
11556,2,540.325882675,269.589996338,152094.453125
11557,2,136.125182597,362.489990234,152062.078125
11558,2,190.13570126,216.557006836,151912.828125
11559,2,131.125233124,1352.84997559,151787.53125
11560,2,131.118866424,1164.63000488,151525.328125
11561,2,281.832111421,21.4953994751,151269.609375
11562,2,144.13747063,881.66998291,150901.078125
11563,2,183.089593026,309.475006104,150865.328125
11564,2,190.131707977,875.122009277,150753.296875
11565,2,280.13097262,270.834991455,150707.140625
11566,2,192.053414673,444.856994629,150578.546875
11567,2,315.143112804,317.300994873,150460.484375
11568,2,385.179757033,752.372009277,150315.28125
11569,2,208.0614722,306.986999512,150109.5625
11570,2,166.099412652,385.989013672,149786.53125
11571,2,306.15092133,700.166015625,149708.578125
11572,2,387.678753906,816.750976562,149670.90625
11573,2,116.066679696,704.094970703,149581.71875
11574,2,278.151731172,8.45415019989,149508.46875
11575,2,131.11886828,1208.76000977,149368.703125
11576,2,159.06436276,664.46697998,149327.390625
11577,2,175.114989031,1039.20996094,149286.0
11578,2,131.118865195,1142.4699707,149120.8125
11579,2,127.074537552,802.614013672,148893.8125
11580,2,160.099974854,959.244018555,148826.140625
11581,2,265.116041724,828.429016113,148663.109375
11582,2,435.240828247,207.904006958,148636.046875
11583,2,331.78179152,1317.95996094,148410.265625
11584,2,377.168474631,508.399993896,148376.625
11585,2,217.858638352,9.7222700119,148295.671875
11586,2,679.264658845,654.37701416,148276.671875
11587,2,395.203113479,225.602996826,148043.84375
11588,2,182.113631767,486.808990479,147782.203125
11589,2,456.140529399,276.179992676,147479.25
11590,2,251.041508474,1325.67004395,147287.734375
11591,2,247.06093363,243.10899353,146767.453125
11592,2,436.217088864,746.958007812,146733.515625
11593,2,380.165435797,205.37600708,146725.28125
11594,2,141.115378397,285.25201416,146456.28125
11595,2,127.07454318,790.95098877,146451.90625
11596,2,240.172334097,281.522003174,146364.8125
11597,2,164.083708921,355.609985352,146354.53125
11598,2,166.099391968,392.744995117,145754.671875
11599,2,90.03165162,658.093994141,145618.796875
11600,2,147.10075756,919.20300293,145271.140625
11601,2,166.110576839,18.9638004303,145193.84375
11602,2,350.116831067,443.618988037,145022.28125
11603,2,131.11887368,1148.89001465,144906.234375
11604,2,158.116747054,26.6014003754,144622.953125
11605,2,187.103770111,596.880004883,144516.40625
11606,2,108.093938464,336.17300415,144348.640625
11607,2,159.068363163,916.674987793,144096.078125
11608,2,194.057831472,366.208007812,143659.46875
11609,2,377.684107564,735.156005859,143197.640625
11610,2,445.25426893,216.557006836,142960.796875
11611,2,411.13764631,617.974975586,142611.0625
11612,2,189.964417195,429.747009277,142595.234375
11613,2,196.092930565,325.997009277,142489.34375
11614,2,390.203966016,211.60899353,142392.03125
11615,2,164.094968592,328.549987793,142387.390625
11616,2,118.041876383,300.036010742,142183.46875
11617,2,240.172449505,268.343994141,142158.34375
11618,2,495.209272149,288.101989746,142137.46875
11619,2,142.0630138,367.574005127,141672.34375
11620,2,197.068857308,301.278991699,141655.25
11621,2,362.172775288,270.834991455,141565.109375
11622,2,193.077387998,1362.97998047,141361.359375
11623,2,533.736976338,789.690979004,141277.265625
11624,2,118.041854609,331.029998779,141019.90625
11625,2,184.063241136,615.463989258,140961.46875
11626,2,107.037074863,994.510009766,140640.375
11627,2,314.141049054,410.813995361,140549.765625
11628,2,142.062978792,332.45098877,140485.25
11629,2,334.126413931,297.54699707,140374.109375
11630,2,150.079295117,364.967010498,140323.796875
11631,2,238.120366253,265.484985352,140037.0
11632,2,197.124596724,341.138000488,139886.703125
11633,2,256.178372088,329.790008545,139720.140625
11634,2,117.024768003,364.967010498,139564.4375
11635,2,210.161810785,331.029998779,139216.125
11636,2,246.146526617,288.101989746,139147.96875
11637,2,227.188524589,325.997009277,139138.1875
11638,2,102.046958861,496.915008545,139097.21875
11639,2,152.083641119,328.549987793,138879.46875
11640,2,282.078901563,298.790008545,138669.171875
11641,2,147.0894969,757.42199707,138589.46875
11642,2,388.206893609,562.015014648,138503.765625
11643,2,304.13111694,252.309005737,138059.890625
11644,2,184.056526952,277.608001709,138059.65625
11645,2,387.678824057,801.125976562,137928.828125
11646,2,131.118865566,1230.38000488,137924.53125
11647,2,198.108472757,819.281005859,137878.015625
11648,2,198.108505242,819.281005859,137878.015625
11649,2,326.167206218,289.346008301,137168.703125
11650,2,518.258731524,302.890991211,136979.796875
11651,2,320.184862429,86.1745986938,136695.15625
11652,2,308.029981032,301.278991699,136642.828125
11653,2,450.261965852,215.320007324,136357.5625
11654,2,298.250788955,217.973999023,136268.421875
11655,2,120.958875819,128.895004272,135977.375
11656,2,131.118892561,1250.31005859,135672.265625
11657,2,244.142233296,410.813995361,135583.4375
11658,2,337.82465311,178.39100647,135208.796875
11659,2,558.338183441,262.993988037,135011.0
11660,2,398.7408248,258.893005371,134835.21875
11661,2,280.20366624,317.300994873,134793.9375
11662,2,242.973323538,80.9188995361,134688.0625
11663,2,174.136895619,875.122009277,134272.578125
11664,2,414.093911481,453.561004639,134176.765625
11665,2,214.095414647,391.140014648,133929.84375
11666,2,156.115030228,325.997009277,133799.3125
11667,2,568.280289269,209.139007568,133657.8125
11668,2,284.11597645,374.101989746,133440.3125
11669,2,596.171961993,315.694000244,133406.328125
11670,2,342.15344033,666.945983887,133132.59375
11671,2,104.946448489,21.4953994751,133061.40625
11672,2,265.116010757,842.767028809,132829.0
11673,2,452.164372333,683.195007324,132632.125
11674,2,110.05921107,387.412994385,132515.34375
11675,2,163.063290202,300.036010742,131953.21875
11676,2,131.11886919,1220.7800293,131898.15625
11677,2,280.203586992,327.308013916,131739.875
11678,2,196.146360997,241.867996216,131137.203125
11679,2,190.077818278,302.890991211,130717.601562
11680,2,389.168605347,364.967010498,130586.226562
11681,2,378.14415982,245.585998535,130379.953125
11682,2,183.089602814,301.278991699,130332.34375
11683,2,198.125611374,252.309005737,130258.789062
11684,2,104.946450009,70.6874008179,130250.453125
11685,2,846.284835241,654.37701416,130107.765625
11686,2,359.205573828,297.54699707,130077.867188
11687,2,108.093947108,342.697998047,129864.28125
11688,2,131.118877305,1190.07995605,129846.382812
11689,2,131.118888379,1190.07995605,129846.382812
11690,2,359.806573743,156.35899353,129715.835938
11691,2,212.104829564,375.343994141,129698.109375
11692,2,205.085127577,366.208007812,129636.328125
11693,2,164.094982459,346.583007812,129343.445312
11694,2,241.178881705,834.79901123,128254.296875
11695,2,194.608200701,762.700012207,128212.648438
11696,2,482.251545256,250.886001587,128135.851562
11697,2,140.066669805,400.312988281,128090.34375
11698,2,222.085105126,678.146972656,127914.0
11699,2,142.063003557,343.938995361,127681.84375
11700,2,73.0162467592,636.780029297,127360.226562
11701,2,472.216512243,712.937988281,127302.375
11702,2,242.97330801,168.179000854,127141.5625
11703,2,413.736587743,104.246002197,127134.835938
11704,2,256.960201886,1370.54003906,127111.3125
11705,2,131.118874226,1238.34997559,126992.179688
11706,2,337.233691161,217.973999023,126864.8125
11707,2,405.84398876,1368.04003906,126843.890625
11708,2,144.978193967,179.658004761,126815.679688
11709,2,227.188488457,313.205993652,126612.117188
11710,2,294.130969302,342.697998047,126499.539062
11711,2,199.103875653,336.17300415,126154.695312
11712,2,120.958877844,113.351997375,126024.914062
11713,2,132.042329982,542.03302002,125765.140625
11714,2,395.179141692,723.427978516,125691.976562
11715,2,367.163130464,337.417999268,125671.859375
11716,2,650.893561484,262.993988037,125443.585938
11717,2,287.217533623,4.27541017532,125165.367188
11718,2,484.301750569,204.13999939,124932.703125
11719,2,174.136892291,885.471008301,124909.5
11720,2,394.118273263,268.343994141,124637.0
11721,2,327.997715753,955.398986816,124550.101562
11722,2,256.142076163,278.851989746,124452.84375
11723,2,169.913269309,1370.54003906,123822.007812
11724,2,185.214335029,175.817001343,123754.414062
11725,2,139.910207483,1341.29003906,123691.546875
11726,2,264.12549307,972.554992676,123574.273438
11727,2,338.209349909,273.694000244,123522.5625
11728,2,242.973329619,46.0568008423,123499.960938
11729,2,179.864148655,46.0568008423,123413.421875
11730,2,210.108068716,414.710998535,123387.734375
11731,2,104.946463283,3.00866007805,123319.554688
11732,2,390.108356514,230.884002686,123309.75
11733,2,250.156741525,236.216003418,123239.320312
11734,2,183.125953706,341.138000488,123048.039062
11735,2,109.019751359,634.263977051,122832.789062
11736,2,104.066298182,1147.59997559,122732.195312
11737,2,673.531685268,262.993988037,122087.132812
11738,2,290.066104468,434.824005127,121998.65625
11739,2,250.084016595,224.36000061,121955.132812
11740,2,179.864178488,97.8571014404,121518.78125
11741,2,226.008891655,705.343017578,121336.03125
11742,2,180.134275234,1139.52001953,121260.1875
