peakset,peakset_prob,file,m/z,rt,intensity,trans,trans_prob,precursor mass,members
6290,1.0,1,240.172469769,236.324005127,502830.0,M+IsoProp+H,0.9980,180.11500,2
6291,1.0,1,180.114996147,245.654998779,508860.03125,M+H,1.0000,180.11500,2
6296,1.0,0,194.078983573,617.354980469,666660.5625,M+CH3OH+H,1.0000,162.05274,2
6296,1.0,1,194.079063226,619.984008789,683261.9375,M+CH3OH+H,1.0000,162.05279,2
6297,1.0,0,162.052736213,626.051025391,1298840.75,M+H,1.0000,162.05274,2
6297,1.0,1,162.052785774,626.302001953,1252400.625,M+H,1.0000,162.05279,2
6307,1.0,1,206.105518401,366.312011719,367056.84375,M+ACN+H,0.9990,165.07902,2
6308,1.0,1,165.079016804,374.131011963,833915.5,M+H,1.0000,165.07902,2
6313,1.0,0,409.231567271,297.136993408,22091.875,M+2ACN+H,0.6480,327.17916,2
6314,1.0,0,327.179164503,295.710998535,323795.09375,M+H,1.0000,327.17916,2
6318,1.0,0,486.280379995,299.618011475,256043.828125,M+ACN+H,1.0000,445.25333,2
6319,1.0,1,483.209703353,299.761993408,68257.6484375,M+K,1.0000,445.25350,2
6320,1.0,0,445.253325999,298.378997803,453606.875,M+H,1.0000,445.25333,2
6320,1.0,1,445.253500864,298.518005371,542880.375,M+H,1.0000,445.25350,2
6336,1.0,0,188.986151929,389.139007568,119009.101562,M+K,1.0000,151.03032,2
6337,1.0,0,151.030323495,390.381988525,799698.625,M+H,1.0000,151.03032,2
6344,1.0,0,461.277589678,212.020004272,196908.9375,M+NH4,0.9990,444.25159,2
6345,1.0,0,444.251586158,214.492996216,321801.5625,M+H,1.0000,444.25159,2
6353,1.0,1,214.131735762,293.188995361,182723.484375,M+IsoProp+H,1.0000,154.07420,2
6354,1.0,1,154.074195608,295.67199707,192092.703125,M+H,1.0000,154.07420,2
6362,1.0,0,262.131548666,297.136993408,301422.9375,M+ACN+H,0.9940,221.10510,3
6363,1.0,0,259.060921958,286.411987305,106160.632812,M+K,1.0000,221.10510,3
6364,1.0,0,221.105102029,287.882995605,3876743.25,M+H,1.0000,221.10510,3
6367,1.0,1,472.113842129,255.949996948,93146.8203125,M+K,1.0000,434.15750,2
6368,1.0,1,434.157502826,254.705993652,112924.757812,M+H,1.0000,434.15750,2
6384,1.0,0,332.107406281,449.622009277,155535.234375,M+K,0.7440,294.15087,2
6385,1.0,0,294.150868777,448.381011963,5322027.0,M+H,1.0000,294.15087,2
6391,1.0,1,166.110639649,290.335998535,106877.335938,M+NH4,1.0000,149.08411,2
6392,1.0,1,149.084108553,286.417999268,123841.234375,M+H,1.0000,149.08411,2
6393,1.0,0,387.248220818,556.010986328,207570.875,M+ACN+H,1.0000,346.22166,2
6394,1.0,0,346.221664647,564.797973633,232424.9375,M+H,1.0000,346.22166,2
6396,1.0,1,467.238069525,299.761993408,284276.84375,M+CH3OH+H,0.9970,435.21057,2
6397,1.0,1,435.210571858,294.429992676,336124.6875,M+H,1.0000,435.21057,2
6403,1.0,0,207.183508528,1372.54003906,29843.4042969,M+NH4,1.0000,190.15682,2
6404,1.0,0,190.156822998,1373.80004883,205240.890625,M+H,1.0000,190.15682,2
6405,1.0,0,264.051112295,379.781005859,1346458.625,M+K,0.9210,226.09527,2
6406,1.0,0,226.09527172,381.023010254,12990417.0,M+H,1.0000,226.09527,2
6412,1.0,0,296.173523243,244.410003662,78705.453125,M+CH3OH+H,1.0000,264.14719,2
6413,1.0,0,264.147194362,235.044006348,82196.9296875,M+H,1.0000,264.14719,2
6416,1.0,0,177.07893279,253.628005981,101461.8125,M+ACN+H,0.9980,136.05244,2
6417,1.0,0,136.052440792,244.410003662,283716.03125,M+H,1.0000,136.05244,2
6431,1.0,0,215.15213183,291.983001709,141130.8125,M+IsoProp+H,0.8210,155.09466,2
6432,1.0,0,155.094660526,295.710998535,672155.1875,M+H,1.0000,155.09466,2
6438,1.0,1,516.172407034,463.020996094,225162.125,M+K,0.9990,478.21606,2
6439,1.0,1,478.216064827,469.384002686,471460.8125,M+H,1.0000,478.21606,2
6453,1.0,0,439.183441063,309.104003906,83501.1328125,M+K,0.9890,401.22656,2
6454,1.0,0,401.226561046,300.863006592,165149.734375,M+H,1.0000,401.22656,2
6455,1.0,0,284.173354046,281.432006836,80118.6796875,M+2ACN+H,0.9980,202.12048,4
6456,1.0,0,219.147028037,290.37298584,146804.8125,M+NH4,0.8740,202.12048,4
6456,1.0,1,219.147008267,291.764007568,171900.59375,M+NH4,0.7150,202.12053,3
6457,1.0,0,240.076175855,287.882995605,81881.84375,M+K,1.0000,202.12048,4
6457,1.0,1,240.076213208,289.092010498,128805.289062,M+K,1.0000,202.12053,3
6458,1.0,0,202.120475042,289.130004883,225746.3125,M+H,1.0000,202.12048,4
6458,1.0,1,202.120530504,289.092010498,211011.484375,M+H,1.0000,202.12053,3
6472,1.0,0,377.24136274,225.863998413,135450.875,M+NH4,1.0000,360.21434,2
6472,1.0,1,377.241474627,228.520996094,118145.578125,M+NH4,1.0000,360.21448,2
6473,1.0,0,360.214341592,228.468002319,164191.3125,M+H,1.0000,360.21434,2
6473,1.0,1,360.214483591,228.520996094,183629.625,M+H,1.0000,360.21448,2
6475,1.0,1,233.105159232,261.294006348,76226.546875,M+CH3OH+H,1.0000,201.07899,2
6476,1.0,1,201.07899169,261.294006348,103431.328125,M+H,1.0000,201.07899,2
6484,1.0,1,214.156949179,245.654998779,194383.484375,M+IsoProp+H,1.0000,154.09936,2
6485,1.0,1,154.099363097,244.416000366,480298.03125,M+H,1.0000,154.09936,2
6511,1.0,1,200.116086964,410.042999268,246999.34375,M+CH3OH+H,0.9990,168.08986,2
6512,1.0,1,168.089863434,400.783996582,1495626.75,M+H,1.0000,168.08986,2
6513,1.0,1,254.10347239,278.774993896,92516.578125,M+K,0.5630,216.14731,2
6514,1.0,1,216.147314554,277.529998779,486506.8125,M+H,1.0000,216.14731,2
6516,1.0,1,259.996383,720.104980469,24962.5273438,M+Na,1.0000,238.01446,2
6517,1.0,1,238.014459116,720.104980469,28132.1328125,M+H,1.0000,238.01446,2
6547,1.0,1,174.079299226,402.209014893,161532.75,M+ACN+H,0.9990,133.05273,2
6548,1.0,1,133.05273225,411.279998779,181457.515625,M+H,1.0000,133.05273,2
6549,1.0,1,369.251333045,240.376998901,96052.296875,M+NH4,1.0000,352.22438,2
6550,1.0,1,352.224375515,237.88999939,679868.0625,M+H,1.0000,352.22438,2
6552,1.0,0,186.125557521,283.92098999,173041.84375,M+CH3OH+H,0.5510,154.09933,3
6552,1.0,1,186.125602454,282.687011719,251191.09375,M+CH3OH+H,0.7480,154.09936,2
6553,1.0,0,171.125837001,274.851013184,148497.359375,M+NH4,0.8650,154.09933,3
6554,1.0,0,154.099331619,278.946014404,261394.796875,M+H,1.0000,154.09933,3
6554,1.0,1,154.099363283,283.929992676,309794.1875,M+H,1.0000,154.09936,2
6561,1.0,0,286.131610934,379.781005859,416737.9375,M+ACN+H,1.0000,245.10499,2
6562,1.0,0,245.104994202,378.541992188,444912.5625,M+H,1.0000,245.10499,2
6571,1.0,1,241.035115773,441.785003662,193297.6875,M+K,1.0000,203.07936,2
6572,1.0,1,203.079360906,443.065002441,1283063.5,M+H,1.0000,203.07936,2
6573,1.0,0,282.007442329,303.730010986,66140.484375,M+K,1.0000,244.05171,2
6573,1.0,1,282.007460383,302.628997803,78361.3359375,M+K,1.0000,244.05169,2
6574,1.0,0,244.051713961,304.980987549,466943.0,M+H,1.0000,244.05171,2
6574,1.0,1,244.05169201,301.009002686,362412.03125,M+H,1.0000,244.05169,2
6580,1.0,0,229.017379627,363.205993652,82067.40625,M+K,1.0000,191.06165,2
6581,1.0,0,191.061652991,363.205993652,1077715.25,M+H,1.0000,191.06165,2
6590,1.0,1,231.089627584,274.67199707,93300.5,M+CH3OH+H,1.0000,199.06335,2
6591,1.0,1,199.063351181,278.774993896,108751.3125,M+H,1.0000,199.06335,2
6601,1.0,0,175.120890645,274.851013184,108685.289062,M+ACN+H,1.0000,134.09427,2
6602,1.0,0,134.094274266,278.946014404,310340.34375,M+H,1.0000,134.09427,2
6614,1.0,0,363.119534584,365.688995361,96995.703125,M+K,0.5120,325.16375,2
6615,1.0,0,325.16374829,365.688995361,415698.53125,M+H,1.0000,325.16375,2
6617,1.0,0,264.051118349,344.381011963,1114080.25,M+K,1.0000,226.09527,2
6618,1.0,0,226.095266027,343.135986328,8155331.0,M+H,1.0000,226.09527,2
6624,1.0,0,258.183023633,245.649002075,110969.765625,M+CH3OH+H,1.0000,225.14953,3
6624,1.0,1,258.18307484,249.554992676,128166.945312,M+CH3OH+H,1.0000,225.14960,3
6625,1.0,0,243.183386852,252.384994507,256583.1875,M+NH4,0.9990,225.14953,3
6625,1.0,1,243.183519873,249.554992676,179382.78125,M+NH4,0.9990,225.14960,3
6626,1.0,0,226.156766243,250.774993896,375120.65625,M+H,0.7080,225.14953,3
6626,1.0,1,226.156789151,250.79699707,346046.5,M+H,0.6620,225.14960,3
6628,1.0,0,331.103305123,462.109008789,1729951.0,M+K,0.8630,293.14727,2
6628,1.0,1,331.103237057,461.74798584,1602659.0,M+K,1.0000,293.14719,2
6629,1.0,0,293.147272377,459.597991943,45728004.0,M+H,1.0000,293.14727,2
6629,1.0,1,293.14719141,455.54699707,44646760.0,M+H,1.0000,293.14719,2
6632,1.0,0,301.200097516,264.330993652,161485.28125,M+ACN+H,0.7370,260.17334,2
6633,1.0,0,260.173339212,265.57699585,288665.59375,M+H,1.0000,260.17334,2
6646,1.0,0,158.130713401,378.541992188,85877.796875,M+CH3OH+H,1.0000,126.10445,2
6647,1.0,0,126.10444796,379.781005859,193831.65625,M+H,1.0000,126.10445,2
6667,1.0,0,306.050498843,287.882995605,112103.375,M+K,1.0000,268.09446,2
6668,1.0,0,268.094455583,287.882995605,163605.28125,M+H,1.0000,268.09446,2
6670,1.0,1,223.120777258,294.429992676,275998.0,M+ACN+H,1.0000,182.09433,2
6671,1.0,1,182.094330289,293.188995361,323468.21875,M+H,1.0000,182.09433,2
6673,1.0,1,195.064356038,511.838989258,123583.289062,M+ACN+H,1.0000,154.03777,2
6674,1.0,1,154.037771028,502.852996826,889374.3125,M+H,1.0000,154.03777,2
6677,1.0,1,224.116024646,298.518005371,311235.46875,M+NH4,0.9980,207.08953,3
6678,1.0,0,245.045376959,287.882995605,271982.59375,M+K,1.0000,207.08951,2
6678,1.0,1,245.04533886,289.092010498,273265.21875,M+K,1.0000,207.08953,3
6679,1.0,0,207.089513398,287.882995605,2815657.5,M+H,1.0000,207.08951,2
6679,1.0,1,207.089532369,289.092010498,2632621.0,M+H,1.0000,207.08953,3
6693,1.0,1,242.126690297,281.263000488,110027.929688,M+NH4,0.9990,224.09275,3
6694,1.0,1,263.055860378,274.67199707,549812.8125,M+K,1.0000,224.09275,3
6695,1.0,1,225.100046358,274.67199707,643830.3125,M+H,0.6070,224.09275,3
6698,1.0,0,174.100438756,381.023010254,539385.1875,M+ACN+H,0.8010,133.07387,2
6699,1.0,0,133.073872666,382.583007812,8122058.0,M+H,1.0000,133.07387,2
6711,1.0,0,403.147754148,213.255996704,348238.53125,M+K,0.9990,365.19244,2
6712,1.0,0,365.192440436,213.255996704,922084.9375,M+H,1.0000,365.19244,2
6716,1.0,0,226.095282159,457.122009277,24004612.0,M+H,1.0000,225.08801,2
6717,1.0,0,264.051181217,457.122009277,1836922.25,M+K,0.8960,225.08801,2
6724,1.0,0,125.047679803,402.687011719,6182761.0,M+H,1.0000,125.04768,3
6725,1.0,0,166.074162516,409.089996338,659632.4375,M+ACN+H,0.7720,125.04768,3
6726,1.0,0,185.105083762,409.089996338,562364.1875,M+IsoProp+H,1.0000,125.04768,3
6728,1.0,0,145.073849571,613.388000488,5456965.5,M+H,1.0000,145.07385,2
6729,1.0,0,177.100121344,619.833984375,458334.3125,M+CH3OH+H,1.0000,145.07385,2
6732,1.0,0,198.100450308,385.067993164,4863869.0,M+H,1.0000,198.10045,2
6733,1.0,0,239.126771836,385.067993164,554427.8125,M+ACN+H,0.9990,198.10045,2
6735,1.0,0,143.058289382,448.381011963,4565687.0,M+H,1.0000,142.05101,2
6736,1.0,0,184.084819512,445.890014648,808152.4375,M+ACN+H,0.8240,142.05101,2
6748,1.0,0,245.072063365,398.57699585,3422306.5,M+H,1.0000,245.07206,2
6749,1.0,0,283.027693352,399.822998047,86429.9375,M+K,0.9110,245.07206,2
6755,1.0,0,193.073875089,378.541992188,2941392.25,M+H,1.0000,193.07388,4
6756,1.0,0,210.100398804,379.781005859,485904.9375,M+NH4,0.8760,193.07388,4
6757,1.0,0,225.100041419,381.023010254,416076.9375,M+CH3OH+H,0.8980,193.07388,4
6758,1.0,0,234.100701202,385.067993164,369741.0625,M+ACN+H,1.0000,193.07388,4
6765,1.0,0,270.073810455,370.654998779,2295334.0,M+H,1.0000,269.06653,2
6766,1.0,0,292.055661498,370.654998779,296487.15625,M+Na,0.9590,269.06653,2
6772,1.0,0,111.079611683,642.551025391,2005735.625,M+H,1.0000,111.07961,2
6773,1.0,0,128.106120182,641.309997559,279139.71875,M+NH4,0.9990,111.07961,2
6774,1.0,0,203.079421213,558.499023438,2005549.25,M+H,0.7040,202.07214,2
