peakset,peakset_prob,file,m/z,rt,intensity,trans,trans_prob,precursor mass,members
666,1.0,1,136.052441279,290.335998535,157955.5625,M+H,1.0000,136.05244,2
667,1.0,2,418.175763868,212.845001221,982778.0,M+CH3OH+H,0.6400,385.14208,3
667,1.0,1,418.175758452,213.009002686,689197.0,M+CH3OH+H,0.9980,385.14211,3
667,1.0,0,418.176009609,213.255996704,601896.25,M+CH3OH+H,0.8950,385.14230,3
669,1.0,1,419.155541204,636.307006836,9037708.0,M+H,1.0000,419.15554,2
669,1.0,0,419.15543362,635.046020508,9599032.0,M+H,1.0000,419.15543,2
672,1.0,2,147.053224499,601.83001709,5220107.0,M+H,1.0000,147.05322,2
672,1.0,1,147.053118299,601.028015137,6822237.5,M+H,1.0000,147.05312,2
672,1.0,0,147.053087327,597.228027344,6657020.0,M+H,1.0000,147.05309,2
678,1.0,2,386.149372035,205.37600708,12195163.0,M+K,0.6590,348.19351,5
678,1.0,1,386.149341788,206.817001343,9558856.0,M+K,0.5940,348.19349,5
678,1.0,0,386.149485195,207.07699585,7249862.5,M+K,0.6660,348.19365,5
693,1.0,1,203.152257908,394.209991455,129809.03125,M+IsoProp+H,0.7430,142.08737,2
702,1.0,2,331.103334524,395.222991943,539886.8125,M+K,0.4640,293.14731,2
706,1.0,1,110.036810514,588.528015137,3315060.5,M+H,1.0000,110.03681,2
707,1.0,1,150.040576451,632.572998047,249665.28125,M+Na,1.0000,128.05855,2
713,1.0,1,155.034789752,525.815002441,1022130.4375,M+K,0.3780,116.07163,2
715,1.0,2,265.067430264,559.515991211,3504205.0,M+Na,1.0000,243.08552,3
715,1.0,0,265.06749062,559.742004395,3585398.0,M+Na,0.9910,243.08565,3
715,1.0,1,265.067367675,559.580993652,3426854.0,M+Na,1.0000,243.08558,3
716,1.0,1,188.116029511,411.279998779,574606.8125,M+NH4,1.0000,170.08222,2
719,1.0,2,183.089518726,433.584014893,443278.0625,M+CH3OH+H,1.0000,151.06331,2
721,1.0,0,504.18860271,668.853027344,244563.421875,M+NH4,0.9990,487.16198,2
724,1.0,1,309.161762135,797.685974121,2638358.5,M+H,1.0000,308.15449,2
728,1.0,2,355.235905234,237.809997559,124057.609375,M+NH4,1.0000,338.20948,3
728,1.0,1,355.235864675,235.080993652,233827.59375,M+NH4,0.8690,338.20943,2
728,1.0,0,355.235789554,235.044006348,183630.046875,M+NH4,0.9270,338.20932,3
733,1.0,1,263.067103149,416.450012207,13280774.0,M+K,1.0000,225.11125,4
733,1.0,0,263.06696349,416.79800415,10967855.0,M+K,1.0000,225.11112,4
733,1.0,2,263.067166616,419.658996582,18684580.0,M+K,1.0000,225.11133,3
734,1.0,0,184.03473354,560.986999512,215079.265625,M+Na,0.9990,162.05276,2
735,1.0,0,256.093401117,411.614990234,401934.78125,M+Na,1.0000,234.11143,3
735,1.0,2,256.093743565,418.42098999,160898.984375,M+Na,1.0000,234.11163,3
739,1.0,2,153.115337458,281.522003174,80153.171875,M+NH4,1.0000,136.08884,2
741,1.0,1,263.090459055,450.542999268,1933356.25,M+H,1.0000,263.09046,2
741,1.0,0,263.090517441,449.622009277,1599715.75,M+H,1.0000,263.09052,3
751,1.0,1,168.078657033,294.429992676,132355.734375,M+CH3OH+H,1.0000,136.05244,2
751,1.0,0,168.078624961,295.710998535,133998.09375,M+CH3OH+H,1.0000,136.05241,4
757,1.0,0,187.120771735,297.136993408,3264343.5,M+H,1.0000,187.12077,2
757,1.0,2,187.120723551,285.25201416,1701312.25,M+H,1.0000,187.12072,2
757,1.0,1,187.120800624,297.278015137,2847025.0,M+H,1.0000,187.12080,2
758,1.0,0,308.098512583,554.770019531,126890.507812,M+Na,0.5350,286.11636,3
760,1.0,1,184.084780881,448.059997559,778312.0,M+ACN+H,1.0000,143.05826,2
769,1.0,0,362.04042988,293.227996826,30486.0019531,M+K,1.0000,324.08461,2
771,1.0,0,273.193773659,227.225997925,222397.515625,M+H,1.0000,272.18650,2
773,1.0,2,276.132193274,415.946014404,361469.09375,M+NH4,0.9990,259.10551,2
775,1.0,2,339.164758677,236.216003418,92580.640625,M+K,1.0000,301.20826,2
781,1.0,0,199.095706126,481.308013916,448724.53125,M+ACN+H,1.0000,158.06923,2
787,1.0,2,157.110320396,280.095001221,151911.84375,M+ACN+H,0.9990,116.08372,3
790,1.0,2,116.047363489,586.932006836,3239521.75,M+H,1.0000,116.04736,3
790,1.0,1,116.047273842,588.528015137,3499631.5,M+H,1.0000,116.04727,2
790,1.0,0,116.047276462,589.700012207,2834420.25,M+H,1.0000,116.04728,2
806,1.0,1,182.070701227,248.315002441,109327.804688,M+2K-H,1.0000,288.22990,2
812,1.0,0,280.067039378,484.00201416,796495.75,M+Na,1.0000,258.08508,3
812,1.0,1,280.067080025,486.091003418,594835.1875,M+Na,0.7180,258.08511,2
812,1.0,2,280.066635715,483.097991943,388983.46875,M+Na,1.0000,258.08505,2
817,1.0,2,236.127265503,426.028991699,756654.375,M+NH4,1.0000,219.10089,2
818,1.0,1,168.078651646,384.791992188,100941.960938,M+CH3OH+H,0.5960,135.04517,2
820,1.0,0,186.136771561,363.205993652,153729.4375,M+ACN+H,0.5520,145.11027,2
821,1.0,2,128.047294249,661.989013672,637796.0,M+CH3OH+H,1.0000,96.02114,2
821,1.0,0,128.047299442,659.99597168,564328.0625,M+CH3OH+H,0.9990,96.02115,2
826,1.0,2,1030.3193018,660.572998047,803588.75,M+Na,1.0000,1008.33751,2
826,1.0,1,1030.31960657,658.846984863,809285.8125,M+Na,1.0000,1008.33739,2
826,1.0,0,1030.31939373,659.99597168,862887.0,M+Na,0.9990,1008.33738,2
827,1.0,2,317.072414684,623.013977051,353276.90625,M+Na,1.0000,295.09050,2
827,1.0,1,317.072317264,623.814025879,361587.375,M+Na,1.0000,295.09042,2
827,1.0,0,317.072345528,624.804992676,356302.40625,M+Na,1.0000,295.09038,2
835,1.0,0,190.07402566,355.669006348,85029.484375,M+NH4,1.0000,173.04765,2
838,1.0,2,215.115750439,367.574005127,2099710.0,M+IsoProp+H,0.9120,154.05094,2
842,1.0,1,250.047006903,1328.45996094,150079.234375,M+K,0.9990,212.09107,2
844,1.0,1,360.20091181,410.042999268,565808.875,M+2ACN+H,1.0000,278.14756,2
844,1.0,0,360.200724194,409.089996338,837440.25,M+2ACN+H,1.0000,278.14741,2
846,1.0,0,357.251453994,232.557998657,70434.1171875,M+NH4,0.8020,339.21775,2
847,1.0,0,665.237869631,675.232971191,698558.1875,M+NH4,1.0000,648.21131,2
847,1.0,2,665.238012391,679.388977051,627964.0625,M+NH4,1.0000,648.21141,2
855,1.0,2,222.093321978,548.255981445,386045.5625,M+H,1.0000,222.09332,2
857,1.0,1,240.172469769,236.324005127,502830.0,M+IsoProp+H,0.9990,180.11500,2
860,1.0,2,184.121201273,391.140014648,289943.0,M+ACN+H,0.6690,142.08738,2
867,1.0,2,295.056986904,471.399993896,1216766.875,M+K,1.0000,257.10107,3
867,1.0,1,295.056935782,473.32800293,518788.46875,M+K,1.0000,257.10110,3
874,1.0,0,192.063472195,547.239013672,1048906.25,M+H,1.0000,192.06347,3
874,1.0,1,192.063427803,550.677001953,1124504.0,M+H,1.0000,192.06343,2
874,1.0,2,192.063434022,547.018005371,1144538.0,M+H,1.0000,192.06343,3
877,1.0,0,316.124855579,715.531982422,37621.7929688,M+Na,1.0000,294.14268,2
878,1.0,1,241.035115773,441.785003662,193297.6875,M+K,1.0000,203.07936,2
890,1.0,0,464.278083258,258.973999023,125959.796875,M+CH3OH+H,0.9990,432.25167,2
896,1.0,0,157.073881139,433.348999023,2211410.5,M+H,1.0000,157.07388,2
901,1.0,0,536.387625232,218.244995117,1262014.625,M+Na,1.0000,514.40577,3
901,1.0,1,536.387686833,220.742004395,990415.1875,M+Na,1.0000,514.40569,3
903,1.0,2,99.0683871457,366.208007812,723163.125,M+H,1.0000,99.06839,2
904,1.0,0,578.22273181,264.330993652,421357.90625,M+K,1.0000,540.26701,2
904,1.0,1,578.22287221,264.152008057,553631.5625,M+K,1.0000,540.26699,2
904,1.0,2,578.222925045,261.567993164,675051.8125,M+K,0.9990,540.26708,2
907,1.0,2,161.095214361,34.4226989746,8720.8671875,M+2ACN+H,1.0000,79.04218,2
912,1.0,1,183.089561238,411.279998779,527697.875,M+CH3OH+H,0.5180,151.06334,4
912,1.0,0,183.089468201,410.32598877,419728.46875,M+CH3OH+H,0.5600,151.06324,4
912,1.0,2,183.089616676,413.476013184,551241.4375,M+CH3OH+H,0.5000,151.06337,4
917,1.0,0,303.142987844,569.776977539,460989.84375,M+2ACN+H,0.9990,221.08993,2
920,1.0,0,279.084494559,609.646972656,76230336.0,M+Na,1.0000,257.10264,3
920,1.0,1,279.084544462,609.906005859,73439520.0,M+Na,1.0000,257.10268,3
920,1.0,2,279.084748859,608.04699707,60489788.0,M+Na,1.0000,257.10286,3
922,1.0,2,210.076933392,362.489990234,215713.53125,M+ACN+Na,0.6230,147.06831,2
923,1.0,0,348.132128418,454.625,159368.53125,M+2ACN+H,0.9990,266.07887,2
927,1.0,2,173.994457119,509.638000488,1673418.25,M+K,1.0000,136.03856,3
927,1.0,1,173.994372096,511.838989258,986326.625,M+K,1.0000,136.03850,3
927,1.0,0,173.994368046,512.320007324,971725.9375,M+K,1.0000,136.03850,3
930,1.0,1,375.289938859,229.763000488,456747.8125,M+K,1.0000,337.33444,2
930,1.0,0,375.289801683,229.710006714,296889.40625,M+K,1.0000,337.33437,2
930,1.0,2,375.2897681,232.488998413,161712.203125,M+K,1.0000,337.33448,2
936,1.0,0,340.225024202,235.044006348,130019.820312,M+H,0.6230,339.21775,2
940,1.0,1,325.152856882,411.279998779,370957.21875,M+ACN+H,1.0000,284.12709,2
943,1.0,2,286.032983389,354.367004395,104863.257812,M+Na,0.9860,263.04395,3
946,1.0,0,664.453144293,218.244995117,360866.65625,M+H,1.0000,664.45314,2
946,1.0,1,664.453141479,219.503997803,493122.40625,M+H,1.0000,664.45314,2
946,1.0,2,664.453698627,220.45199585,221202.703125,M+H,1.0000,664.45370,2
947,1.0,2,429.148565419,619.213989258,1118870.5,M+H,1.0000,429.14857,2
947,1.0,1,429.148356353,619.984008789,888838.9375,M+H,1.0000,429.14836,2
947,1.0,0,429.148223604,618.593994141,1007433.6875,M+H,1.0000,429.14822,2
949,1.0,0,577.219369986,263.084991455,1222100.625,M+K,1.0000,539.26352,3
949,1.0,1,577.219344049,262.907012939,1692464.375,M+K,1.0000,539.26358,3
949,1.0,2,577.2193937,261.567993164,1846205.375,M+K,1.0000,539.26350,3
952,1.0,0,382.154763767,212.020004272,165006.703125,M+K,1.0000,344.19883,5
952,1.0,1,382.154637408,214.246002197,122417.195312,M+K,1.0000,344.19869,4
952,1.0,2,382.154294048,211.60899353,241955.28125,M+K,1.0000,344.19873,5
954,1.0,2,142.110658054,563.257995605,218482.71875,M+NH4,0.9990,125.08411,2
954,1.0,0,142.110702729,562.307983398,158470.78125,M+NH4,1.0000,125.08409,2
955,1.0,2,317.087777398,476.516998291,546567.0,M+K,1.0000,279.13164,2
957,1.0,1,158.044003222,637.585998535,2288914.5,M+H,1.0000,158.04400,2
957,1.0,0,158.043968582,636.289001465,2667640.5,M+H,1.0000,158.04397,2
957,1.0,2,158.043986174,633.023010254,2708047.5,M+H,1.0000,158.04399,2
960,1.0,2,324.080964363,588.16998291,2644101.0,M+Na,1.0000,302.09908,2
960,1.0,1,324.080778783,588.528015137,4020930.75,M+Na,1.0000,302.09887,2
960,1.0,0,324.080842741,584.728027344,3422620.25,M+Na,1.0000,302.09883,3
965,1.0,1,213.136344341,298.518005371,121047.609375,M+IsoProp+H,0.7630,153.07896,3
969,1.0,1,321.157767052,227.279006958,130325.804688,M+ACN+H,0.9010,280.13108,2
975,1.0,0,292.167225731,253.628005981,86850.578125,M+H,0.9270,291.15995,2
981,1.0,0,226.08401158,207.07699585,212709.03125,M+CH3OH+H,0.5040,194.05797,2
990,1.0,2,298.178045984,247.160995483,136848.96875,M+H,0.4100,297.17077,2
991,1.0,0,151.941105728,1372.54003906,62498.3242188,M+Na,0.9990,129.95924,2
993,1.0,0,229.13123492,418.037994385,344029.625,M+CH3OH+H,1.0000,197.10509,4
993,1.0,2,229.131445353,420.897003174,329148.40625,M+CH3OH+H,1.0000,197.10524,5
994,1.0,1,117.0789576,387.640014648,3507491.25,M+H,1.0000,117.07896,2
995,1.0,0,281.832145723,1327.88000488,206704.109375,M+Na,1.0000,259.85026,2
998,1.0,2,237.136338852,362.489990234,318239.0,M+IsoProp+H,1.0000,177.07894,5
999,1.0,0,309.142570075,547.239013672,305256.0,M+CH3OH+H,0.7800,277.11609,4
1005,1.0,0,226.15673475,280.188995361,204356.203125,M+CH3OH+H,0.7530,194.13066,2
1006,1.0,2,299.055286242,256.039001465,83896.875,M+K,0.9990,261.09997,3
1008,1.0,2,261.121103075,475.279998779,3073222.0,M+CH3OH+H,1.0000,229.09499,2
1013,1.0,2,177.082343987,360.92401123,430939.9375,M+DMSO+H,1.0000,99.06839,2
1014,1.0,0,415.734932667,1326.61999512,81824.28125,M+K,1.0000,377.77840,2
1026,1.0,0,166.074247049,599.710021973,138730.640625,M+2ACN+H,1.0000,84.02109,2
1027,1.0,1,140.094914215,390.12298584,81135.3046875,M+NH4,0.5150,123.06845,2
1029,1.0,0,666.221469721,676.494018555,4032921.75,M+H,1.0000,666.22147,2
1029,1.0,2,666.221355944,675.663024902,4371653.5,M+H,1.0000,666.22136,2
1029,1.0,1,666.221419291,680.151000977,3974206.5,M+H,1.0000,666.22142,2
1030,1.0,2,146.057875568,538.317993164,1150164.625,M+H,1.0000,145.05060,2
1031,1.0,1,214.156949179,245.654998779,194383.484375,M+IsoProp+H,1.0000,154.09936,2
1036,1.0,1,149.084072543,453.065002441,11394749.0,M+H,1.0000,149.08407,2
1036,1.0,2,149.084087735,453.561004639,16859824.0,M+H,1.0000,149.08409,2
1037,1.0,2,187.084419531,433.584014893,1417717.75,M+NH4,0.9990,170.05796,2
1040,1.0,1,319.186449802,206.817001343,2028900.25,M+H,1.0000,319.18645,2
1040,1.0,2,319.186458117,205.37600708,2139009.5,M+H,1.0000,319.18646,3
1040,1.0,0,319.186605274,205.735992432,1862683.75,M+H,1.0000,319.18661,2
1041,1.0,1,315.778231964,41.3342018127,133497.734375,M+K,1.0000,277.82228,2
1044,1.0,2,170.105508923,387.412994385,675032.6875,M+NH4,0.9990,153.07897,4
1051,1.0,0,278.074592537,254.871002197,119010.601562,M+Na,1.0000,256.09275,2
1051,1.0,1,278.074793297,260.04901123,187474.078125,M+Na,1.0000,256.09279,2
1051,1.0,2,278.074939483,253.552001953,111428.054688,M+Na,0.9990,256.09283,2
1053,1.0,2,170.105555829,512.111999512,556060.5,M+NH4,1.0000,153.07901,2
1054,1.0,0,514.405859253,258.973999023,1275951.25,M+H,1.0000,514.40586,2
1058,1.0,2,390.203966016,211.60899353,142392.03125,M+CH3OH+H,0.6980,358.17766,2
1059,1.0,1,236.115948556,391.363006592,168565.171875,M+2ACN+H,0.5540,154.06296,2
1062,1.0,0,143.05826787,378.541992188,784526.5,M+NH4,0.5100,125.02442,2
1066,1.0,2,258.085048733,484.334014893,24879722.0,M+H,1.0000,258.08505,2
1066,1.0,1,258.085106823,484.855010986,35434028.0,M+H,1.0000,258.08511,2
1066,1.0,0,258.085077485,482.765991211,35572432.0,M+H,1.0000,258.08508,3
1067,1.0,0,269.033175358,651.276000977,537145.5,M+Na,1.0000,247.05129,2
1067,1.0,1,269.033120436,648.794006348,516082.28125,M+Na,1.0000,247.05129,2
1067,1.0,2,269.033203764,649.237976074,532724.125,M+Na,1.0000,247.05129,2
1068,1.0,1,173.105215308,461.74798584,1582163.625,M+H,1.0000,173.10522,2
1083,1.0,2,381.215090655,229.643005371,1131168.0,M+NH4,1.0000,364.18869,3
1083,1.0,1,381.21491287,229.763000488,1102257.25,M+NH4,1.0000,364.18865,3
1090,1.0,1,166.09936514,264.152008057,402851.4375,M+H,1.0000,165.09209,2
1097,1.0,1,231.09538877,278.774993896,231368.015625,M+K,1.0000,193.13951,4
1097,1.0,2,231.09540683,270.834991455,109301.539062,M+K,1.0000,193.13950,3
1097,1.0,0,231.095357149,278.946014404,108379.5625,M+K,1.0000,193.13950,4
1099,1.0,1,272.177469907,235.080993652,208915.765625,M+H,1.0000,272.17747,2
1103,1.0,0,153.11534842,267.191986084,186357.046875,M+H,1.0000,153.11535,2
1105,1.0,2,424.208905663,260.138000488,223509.703125,M+K,1.0000,386.25296,2
1105,1.0,0,424.208837737,264.330993652,153589.46875,M+K,0.9990,386.25289,2
1105,1.0,1,424.209111,262.907012939,190832.15625,M+K,0.9990,386.25288,2
1106,1.0,2,356.256242211,217.973999023,415313.03125,M+H,1.0000,356.25624,2
1106,1.0,1,356.256191417,218.26499939,363364.3125,M+H,1.0000,356.25619,2
1106,1.0,0,356.256303204,218.244995117,408856.9375,M+H,1.0000,356.25630,3
1108,1.0,2,446.151151169,559.515991211,251094.109375,M+Na,1.0000,424.16897,2
1108,1.0,1,446.151078483,560.82598877,366089.90625,M+Na,1.0000,424.16909,2
1108,1.0,0,446.151313824,560.986999512,410973.15625,M+Na,1.0000,424.16918,2
1111,1.0,1,169.095010394,588.528015137,4567011.0,M+NH4,1.0000,152.06844,3
1111,1.0,2,169.09516454,585.653991699,3878854.5,M+NH4,1.0000,152.06856,3
1111,1.0,0,169.095025861,589.700012207,3557995.25,M+NH4,0.9980,152.06845,3
1114,1.0,2,291.050786896,360.92401123,225872.34375,M+K,1.0000,253.09483,2
1127,1.0,0,211.024702509,424.476013184,322953.3125,M+K,0.7000,172.06146,2
1137,1.0,0,154.074120907,409.089996338,1128394.625,M+CH3OH+H,0.6950,122.04795,3
1137,1.0,2,154.074184525,414.710998535,900674.6875,M+CH3OH+H,1.0000,122.04804,3
1137,1.0,1,154.074190401,412.733001709,836409.125,M+CH3OH+H,1.0000,122.04802,3
1149,1.0,2,232.142278002,595.606018066,343583.46875,M+ACN+H,1.0000,191.11589,2
1149,1.0,1,232.142137672,597.304016113,366990.3125,M+ACN+H,1.0000,191.11568,2
1149,1.0,0,232.142068675,595.984985352,374534.3125,M+ACN+H,1.0000,191.11566,2
1159,1.0,1,237.037743384,638.82800293,1514000.625,M+Na,1.0000,215.05587,2
1159,1.0,0,237.037672113,636.289001465,1682432.5,M+Na,1.0000,215.05582,2
1159,1.0,2,237.037714831,636.780029297,1821488.25,M+Na,1.0000,215.05587,2
1161,1.0,1,199.193587325,1364.92004395,791740.75,M+H,1.0000,198.18631,2
1164,1.0,0,88.052407847,434.589996338,787915.5625,M+H,1.0000,88.05241,2
1164,1.0,1,88.0524059214,435.476989746,720427.3125,M+H,1.0000,88.05241,2
1164,1.0,2,88.0523677806,437.303985596,974883.0625,M+H,1.0000,88.05237,2
1169,1.0,1,278.162933051,261.294006348,176135.0625,M+2ACN+H,1.0000,196.10996,3
1169,1.0,2,278.162896681,254.794998169,193140.28125,M+2ACN+H,0.9990,196.10995,3
1174,1.0,0,236.079537356,409.089996338,657498.75,M+ACN+H,0.8240,195.05313,2
1178,1.0,2,107.037070942,436.063995361,564036.0,M+H,1.0000,107.03707,2
1182,1.0,2,337.824708202,1329.80004883,374639.09375,M+H,1.0000,337.82471,2
1182,1.0,0,337.824710367,1330.39001465,246604.078125,M+H,1.0000,337.82471,2
1189,1.0,2,350.116831067,443.618988037,145022.28125,M+Na,0.8050,328.13523,2
1192,1.0,0,155.131021695,285.165008545,106947.867188,M+NH4,1.0000,138.10445,2
1194,1.0,2,471.2686174,284.007995605,126515.21875,M+ACN+H,1.0000,430.24276,2
1206,1.0,1,287.832787408,1378.79003906,85388.515625,M+K,0.4860,248.86956,2
1209,1.0,1,156.076177361,328.783996582,71343.6171875,M+Na,1.0000,134.09427,2
1210,1.0,0,332.107406281,449.622009277,155535.234375,M+K,0.7440,294.15087,2
1212,1.0,1,445.231103147,239.134002686,49017.2539062,M+CH3OH+H,1.0000,413.20478,2
1213,1.0,0,444.27746698,290.37298584,22936.5332031,M+ACN+H,1.0000,403.25081,2
1216,1.0,2,279.082949449,486.808990479,714931.125,M+Na,1.0000,257.10103,4
1216,1.0,1,279.083118194,493.941009521,1198400.375,M+Na,1.0000,257.10115,3
1216,1.0,0,279.083092406,491.622009277,1237644.375,M+Na,1.0000,257.10114,2
1221,1.0,2,255.07427862,518.461975098,1252157.375,M+H,1.0000,255.07428,2
1222,1.0,2,336.19387103,216.557006836,203423.53125,M+CH3OH+H,0.7860,304.16753,2
1224,1.0,0,662.446284481,219.48399353,3320170.0,M+H,1.0000,662.44628,2
1224,1.0,1,662.446021387,219.503997803,3551465.5,M+H,1.0000,662.44602,3
1224,1.0,2,662.446267355,217.973999023,1587429.25,M+H,1.0000,662.44627,2
1232,1.0,2,542.125548393,670.664978027,474997.46875,M+K,1.0000,504.16932,2
1238,1.0,0,217.073850267,277.70199585,1742296.0,M+H,1.0000,217.07385,2
1238,1.0,1,217.073838036,280.018005371,1791204.0,M+H,1.0000,217.07384,2
1239,1.0,2,356.138825702,205.37600708,1165642.75,M+K,1.0000,318.18313,3
1239,1.0,1,356.138805096,205.544006348,667040.5625,M+K,1.0000,318.18310,3
1239,1.0,0,356.139114635,205.735992432,564362.1875,M+K,1.0000,318.18325,4
1240,1.0,0,208.084783147,385.067993164,761540.6875,M+2ACN+H,0.5040,125.02442,3
1241,1.0,2,186.064066014,458.773986816,546464.125,M+H+NH4,0.9990,354.09504,2
1242,1.0,1,381.203062999,250.79699707,186725.703125,M+K,1.0000,343.24722,2
1242,1.0,2,381.202955435,244.347000122,278727.59375,M+K,1.0000,343.24718,2
1242,1.0,0,381.202818366,244.410003662,240531.859375,M+K,1.0000,343.24707,2
1244,1.0,0,342.183300224,212.020004272,698626.375,M+H,1.0000,342.18330,3
1244,1.0,2,342.182982133,211.60899353,630561.5,M+H,1.0000,342.18298,2
1244,1.0,1,342.182906034,210.522003174,666797.9375,M+H,1.0000,342.18291,2
1245,1.0,1,195.053211648,410.042999268,902372.25,M+H,1.0000,194.04594,2
1248,1.0,1,310.129491882,258.804992676,634717.125,M+K,1.0000,272.17329,2
1248,1.0,0,310.129577637,256.117004395,546060.75,M+K,1.0000,272.17328,2
1248,1.0,2,310.129468508,252.309005737,769427.0,M+K,1.0000,272.17326,2
1251,1.0,1,137.084058617,410.042999268,290735.25,M+H,0.9400,136.07678,2
1258,1.0,0,117.078917877,643.789978027,2475277.75,M+CH3OH+H,1.0000,85.05272,2
1258,1.0,1,117.078929838,646.276000977,2544309.0,M+CH3OH+H,1.0000,85.05272,2
1260,1.0,0,218.126638452,615.861999512,320695.625,M+IsoProp+H,1.0000,158.06913,2
1263,1.0,1,315.072031294,544.473999023,357195.34375,M+K,1.0000,277.11595,4
1263,1.0,0,315.072197621,545.999023438,362342.5,M+K,1.0000,277.11609,4
1266,1.0,1,531.20993497,295.67199707,87252.390625,M+K,1.0000,493.25355,2
1270,1.0,1,226.13158217,493.941009521,555426.5,M+H,1.0000,226.13158,2
1271,1.0,1,353.168330292,294.429992676,183148.171875,M+CH3OH+H,1.0000,321.14266,2
1273,1.0,2,405.84398876,1368.04003906,126843.890625,M+K,1.0000,367.88812,3
1277,1.0,1,237.100006604,287.847991943,1097781.75,M+H,1.0000,237.10001,3
1277,1.0,0,237.099956668,285.165008545,1207568.5,M+H,1.0000,237.09996,4
1279,1.0,1,409.233836391,237.88999939,53447.8984375,M+K,0.9990,371.27826,2
1280,1.0,2,262.141774534,331.029998779,41820.3007812,M+IsoProp+H,1.0000,202.08416,2
1289,1.0,0,131.0582375,619.833984375,9824357.0,M+H,1.0000,131.05824,2
1289,1.0,2,131.058287945,619.213989258,10406347.0,M+H,1.0000,131.05829,2
1290,1.0,2,163.084500803,568.294006348,840789.4375,M+CH3OH+H,1.0000,131.05826,3
1290,1.0,0,163.084454914,568.531982422,657273.1875,M+CH3OH+H,1.0000,131.05822,3
1290,1.0,1,163.084392736,568.616027832,605228.3125,M+CH3OH+H,1.0000,131.05820,3
1293,1.0,2,422.146816131,205.37600708,919322.5625,M+Na,0.9990,399.15786,2
1293,1.0,0,422.147220182,207.07699585,715232.375,M+Na,1.0000,399.15796,2
1293,1.0,1,422.146883533,208.052001953,704663.125,M+Na,0.9970,399.15782,2
1294,1.0,1,201.172802913,258.804992676,38760.1914062,M+CH3OH+H,1.0000,169.14666,2
1298,1.0,0,275.824187701,1399.39001465,109575.578125,M+H,1.0000,274.81691,2
1300,1.0,1,418.162519685,249.554992676,172311.609375,M+CH3OH+H,1.0000,386.13663,2
1300,1.0,0,418.162709251,249.533996582,161436.0,M+CH3OH+H,1.0000,386.13691,2
1300,1.0,2,418.162499092,249.641998291,99753.890625,M+CH3OH+H,0.9990,386.13668,2
1302,1.0,0,244.141968745,269.684997559,151775.46875,M+NH4,0.7340,227.11576,2
1303,1.0,0,131.077642975,432.106994629,102406.820312,M+NH4,1.0000,114.05105,3
1312,1.0,1,254.115287843,257.558990479,187145.0625,M+H,1.0000,254.11529,2
1318,1.0,0,170.105488535,283.92098999,507249.875,M+NH4,0.9990,153.07893,4
1324,1.0,1,329.256640158,229.763000488,336534.875,M+NH4,1.0000,311.22280,3
1324,1.0,0,329.256508572,230.953994751,356238.96875,M+NH4,1.0000,311.22265,3
1324,1.0,2,329.256680116,229.643005371,349720.625,M+NH4,0.9860,311.22286,2
1330,1.0,1,293.126195205,291.764007568,185536.875,M+ACN+H,1.0000,252.09961,2
